Date,AAPL,ABBV,ABT,ACN,ADBE,AMZN,AVGO,BAC,BRK,CMCSA,COST,CRM,CSCO,CVX,DHR,DIS,FB,GOOG,HD,INTC,JNJ,JPM,KO,LLY,MA,MCD,MDT,MRK,MS,MSFT,NFLX,NKE,NVDA,ORCL,PEP,PFE,PG,PYPL,QCOM,T,TMO,TSLA,TXN,UNH,UPS,V,VZ,WFC,WMT,XOM,SP500
2016-09-19,26.63,50.138,38.0542,101.3968,99.68,775.1,146.2258,14.0926,1.22,29.8735,135.3074,73.0,26.5114,78.5756,74.7889,88.026,128.65,765.7,112.3234,32.6916,103.0812,57.6771,36.0142,70.8407,96.8062,101.7948,77.0705,50.7041,27.9677,52.6733,98.06,52.0713,15.6889,36.1454,91.1639,26.4082,76.5269,40.01,53.4885,29.7278,147.9797,41.268,60.9625,128.0303,91.9134,79.8563,41.0127,39.4622,64.9345,64.8493,2139.1201
2016-09-20,26.6276,50.4329,37.9629,101.5803,100.62,780.22,144.0847,14.1017,1.22,30.0459,135.6462,72.91,26.5798,78.3031,74.7013,88.33,128.64,771.41,112.8037,32.674,103.3352,57.9124,36.2196,71.485,97.5928,102.8904,77.4021,51.2085,28.0562,52.5623,98.25,51.9955,15.5459,35.998,91.7074,26.5337,76.7087,39.69,53.3524,29.6536,149.5779,40.928,60.6469,127.835,92.9688,79.8273,41.0688,39.9339,64.8264,63.8514,2139.76
2016-09-21,26.6229,51.0864,38.2733,102.4979,107.78,789.74,145.455,14.1469,0.072,30.4678,136.1186,74.18,26.802,79.8499,75.412,87.7979,129.94,776.22,113.9421,32.9467,104.1763,58.2435,36.3821,72.371,98.3406,103.3145,78.1012,51.8367,28.2509,53.4412,94.88,52.4409,15.9821,36.4034,92.4235,26.9026,76.0333,40.29,54.0927,30.1062,153.3267,41.044,60.98,130.104,94.0928,80.5435,41.5494,39.3078,65.0245,64.4393,2163.1201
2016-09-22,26.8738,51.8675,38.5472,104.2964,107.92,804.7,144.6071,14.1017,1.22,30.5313,136.5198,74.59,27.0584,80.1304,75.6263,88.7671,130.08,787.21,114.5113,33.0347,104.6581,58.7227,36.7499,72.7468,99.1758,103.6945,78.7106,52.1013,28.5341,53.4967,95.83,52.5072,16.0215,36.4034,93.0188,26.8006,77.0638,40.49,54.0501,30.507,155.5365,41.286,61.1553,131.1548,94.1014,80.679,41.9339,39.2134,65.0966,64.625,2177.1799
2016-09-23,26.426,51.7878,38.5198,103.7734,107.47,805.75,142.7314,14.0294,0.0726,30.4632,135.9671,70.39,26.7849,79.5213,75.5484,88.6341,127.96,786.9,113.6575,32.718,104.0887,58.6008,36.5617,72.6305,98.7291,103.5266,78.612,52.0517,28.2421,53.1359,95.94,52.2608,16.0043,36.1454,92.6047,26.8868,75.9986,40.07,53.3949,30.6331,155.5365,41.49,60.4716,130.662,93.7067,79.8854,42.1021,39.2306,65.1686,64.5554,2164.6899
2016-09-26,26.4659,51.0625,38.0542,104.3607,107.26,799.16,142.7657,13.6407,1.22,29.8553,134.7726,70.19,26.5541,79.1687,74.5844,87.3892,127.31,774.21,111.5763,32.2429,103.1863,57.3198,35.9715,71.1628,98.2435,102.9611,77.5813,51.382,27.4632,52.6455,94.56,51.5501,15.854,35.9611,92.3372,26.4003,76.0766,40.34,53.0205,30.5292,154.0567,41.798,59.9806,129.9273,93.3892,79.1788,41.7737,38.493,64.5111,64.2537,2146.1001
2016-09-27,26.5151,51.461,38.6476,106.5629,109.7,816.11,146.3372,13.8215,1.22,30.0186,134.113,70.05,26.9045,79.329,75.5873,87.1612,128.69,783.01,112.7948,32.7092,104.4479,57.8252,36.4334,72.3799,98.5251,103.2704,78.0677,51.7293,27.7465,53.617,97.07,52.4409,16.3961,36.2099,92.7341,26.5494,76.5182,41.06,53.8714,30.7667,156.7401,41.162,60.8836,130.9223,94.3932,79.5176,42.046,38.6731,65.1506,64.3929,2159.9299
2016-09-28,26.7167,51.1821,38.6111,107.0401,109.49,828.72,146.2001,13.9028,1.22,30.25,133.1859,71.62,26.9216,81.8696,75.6995,87.6175,129.23,781.56,114.0844,32.9379,104.5968,58.1302,36.057,72.2278,98.5834,101.7683,78.1308,52.3328,28.1182,53.691,97.48,50.4603,16.4552,36.3389,92.6392,26.675,77.4708,40.97,53.9906,30.314,156.5033,41.254,61.1378,130.569,93.741,80.3015,41.7016,38.8618,64.6642,67.2242,2171.3701
2016-09-29,26.3017,50.0663,37.8351,111.619,107.8,829.05,147.7075,13.7039,0.0726,30.0549,131.4744,71.2,26.8276,81.1643,75.2216,87.2372,128.09,775.01,113.782,32.8323,102.7395,57.2065,35.9544,71.3597,97.7094,101.4237,76.9238,51.1836,27.4721,53.1081,96.67,49.4274,16.608,36.044,92.967,26.1492,76.4057,40.39,57.3942,30.225,153.9581,40.14,61.2255,128.6255,92.8487,79.2853,41.7496,38.0556,63.7094,66.8839,2151.1299
2016-09-30,26.5057,50.2656,38.6111,112.1053,108.54,837.31,147.7589,14.1469,0.072,30.0958,135.9493,71.33,27.1097,82.4867,76.4504,88.2444,128.27,777.29,114.4491,33.2106,103.4929,58.0256,36.2024,71.8251,98.8359,101.9274,77.8245,51.597,28.3748,53.2932,98.55,49.8918,16.8839,36.1914,93.8384,26.5808,77.7219,40.97,58.2877,30.1359,156.9177,40.806,61.5235,130.1877,93.8354,80.0402,41.6375,37.9784,64.9615,67.5182,2168.27
2016-10-03,26.3815,50.3931,38.8485,110.9033,108.45,836.74,145.6606,14.1288,0.0724,30.1527,134.6121,70.52,27.1441,82.1101,76.0603,87.893,128.77,772.56,114.289,33.1315,104.0887,57.9559,35.9544,72.4873,98.9427,101.2912,77.8155,51.688,28.2775,53.1266,102.63,49.9107,16.8667,35.9242,93.3897,26.4317,76.778,40.59,57.1049,30.2547,156.9768,42.74,61.0677,128.7835,93.681,80.1951,41.5574,37.5924,64.8624,67.3403,2161.2
2016-10-04,26.494,50.2098,38.4376,108.4991,108.39,834.03,144.787,14.2825,1.22,29.9887,134.1397,72.63,27.0149,81.1643,75.7385,87.9879,128.19,776.43,114.0221,33.0259,104.0974,58.4562,35.7918,72.5857,98.3018,100.2839,77.5633,51.6383,28.3571,52.9601,102.34,49.4085,16.8297,35.8137,92.3976,26.4631,76.5096,40.78,56.739,29.609,155.4477,42.282,61.0063,128.4767,93.1147,80.0692,41.0608,37.5238,64.6282,66.7214,2150.49
2016-10-05,26.5057,50.5206,39.022,108.4716,108.8,844.36,148.5811,14.5627,1.22,29.975,133.694,68.42,27.2217,81.9337,75.8555,87.8549,128.47,776.47,113.4707,33.4218,104.4128,59.4129,35.7662,73.1585,99.6348,100.2044,77.7345,51.9195,28.8174,53.3302,106.28,49.3895,16.8125,36.0717,91.4572,26.6044,76.9426,40.44,56.8752,29.4138,156.1482,41.692,61.8917,127.9559,93.6638,80.6693,40.7266,38.5873,64.5561,67.3016,2159.73
2016-10-06,26.7027,50.0743,39.232,108.756,108.56,841.66,149.1892,14.6621,1.22,29.7974,133.2394,71.26,27.1269,81.8937,76.3821,88.2162,128.74,776.86,115.7921,33.4922,104.0361,59.5709,35.6806,72.9079,100.1602,100.655,77.4192,51.8037,28.6669,53.4227,105.07,49.3043,16.5932,35.8137,91.7937,26.4082,77.263,40.18,57.4708,29.3762,156.306,40.2,62.2073,126.9051,93.6295,80.679,40.7185,38.7503,62.4754,67.3325,2160.77
2016-10-07,26.7425,50.154,39.232,106.4436,108.64,839.43,149.2064,14.5808,0.0718,29.7746,133.7029,70.91,27.1183,81.9658,76.3139,87.893,128.99,775.08,114.12,33.5185,104.4654,59.7816,35.6977,73.4627,99.4888,100.2398,77.4282,51.8946,28.5961,53.4782,104.82,49.0768,16.4724,35.8044,91.44,26.3375,77.9384,39.88,58.0239,29.1959,156.0791,39.322,62.1284,127.0818,93.3549,80.2144,40.443,38.8789,61.8809,67.1005,2153.74
2016-10-10,27.2091,50.4568,39.7159,107.7834,109.24,841.71,149.686,14.7344,1.22,29.9659,133.9614,75.1,27.1183,83.3363,76.2846,87.893,130.24,785.94,113.1772,33.4482,104.956,60.2468,35.6977,74.3308,99.878,101.353,77.6174,52.8289,28.8174,53.7003,103.33,49.0768,16.534,35.7212,91.6384,26.3767,77.1244,39.86,57.2241,29.3011,156.967,40.19,61.3044,128.4023,93.5694,80.4467,40.6617,39.1534,61.2324,68.4155,2163.6599
2016-10-11,27.2677,49.7236,37.5794,107.3337,107.37,831.0,146.6027,14.5627,0.0714,29.5924,134.6121,72.42,26.7477,82.5829,74.4511,87.2943,128.88,783.07,111.932,32.7884,103.0636,59.9571,35.5352,73.2122,98.6131,100.443,74.9421,51.2002,28.481,52.9138,100.59,49.1053,16.295,35.157,91.0776,26.0,76.6741,39.19,56.237,29.3687,152.8137,40.02,60.2787,125.3057,93.2691,79.4014,40.4268,38.9819,60.701,67.874,2136.73
2016-10-12,27.5116,49.233,37.6529,107.9302,108.05,834.09,146.0032,14.4904,1.22,29.7199,134.1219,72.23,26.1445,81.8696,74.8803,86.8667,129.05,786.14,112.6791,32.6652,103.3528,59.7991,35.7405,72.0488,98.6229,101.353,75.3745,50.977,28.2421,52.8398,99.5,49.6928,16.369,35.194,91.5176,25.953,76.7001,39.53,56.2115,29.5414,151.7285,40.302,60.0157,125.6311,93.3034,79.6047,40.7509,38.8704,60.764,67.4022,2139.1799
2016-10-13,27.4271,49.1847,37.6529,108.3798,108.01,829.28,144.6928,14.3096,1.22,29.6653,133.9079,70.63,25.998,80.7796,74.3244,86.5909,127.82,778.19,112.3234,32.5244,103.6068,59.4568,35.7234,71.5924,97.932,101.9715,75.0412,51.6797,28.0828,52.664,100.23,49.3043,16.1028,35.1755,91.3796,25.7097,76.4143,39.2,55.9051,29.5715,149.9823,40.048,59.4108,124.7849,92.9259,79.2369,40.7428,38.3815,61.4576,66.9612,2132.55
2016-10-14,27.5795,48.3965,37.4783,108.5083,107.84,822.96,145.6777,14.4633,0.0714,29.7017,133.8455,74.27,26.0067,81.0121,74.2756,86.7622,127.88,778.53,112.439,32.9467,102.9936,59.2637,35.6464,70.9391,98.1558,100.8052,74.5008,51.3738,28.3837,53.1266,101.47,48.9157,16.2605,35.527,92.1647,25.6312,76.5788,39.24,55.9051,29.4588,149.6667,39.302,60.042,124.5338,93.0289,79.7983,40.7347,38.3472,61.6558,66.9457,2132.98
2016-10-17,27.5608,48.3723,37.2946,107.2236,107.49,812.95,144.6414,14.5085,0.0708,29.6197,132.553,72.83,26.0411,81.2365,73.983,86.3154,127.54,779.96,111.3006,32.8059,103.8083,58.9565,35.5865,70.2769,98.1266,99.3209,74.3747,50.8612,28.1359,52.9416,99.8,48.3566,16.1669,35.416,92.1819,25.5056,76.0593,39.48,55.4712,29.4964,148.7492,38.792,59.9806,124.7291,92.6942,79.5079,40.8562,38.1671,61.4486,66.9457,2126.5
2016-10-18,27.542,49.5064,37.8275,107.8476,108.42,817.65,147.4592,14.6983,1.22,29.5559,132.9185,72.77,26.2307,81.5811,74.5389,86.6384,128.57,795.26,111.8342,33.2106,101.11,59.4217,35.903,70.4917,98.9829,98.2959,75.2574,51.3325,28.605,53.3487,118.79,48.5367,16.4133,35.5362,92.2682,25.6548,75.7302,39.83,56.2455,29.564,149.6272,39.82,60.7083,133.3401,92.78,78.9562,40.7266,38.553,62.0341,67.1237,2139.6001
2016-10-19,27.46,49.4099,36.7617,108.3112,108.39,817.69,147.2022,14.8881,0.0714,29.5696,133.2215,72.82,26.1532,81.9658,75.2508,87.3608,130.11,801.56,111.9676,31.24,100.3916,59.9922,35.9715,70.3037,99.9559,98.3048,75.3655,51.1506,29.1448,53.2284,121.87,49.0863,16.3788,35.4715,91.6729,25.5841,74.6476,40.24,55.9817,29.579,149.7554,40.712,60.9187,134.2514,92.7114,80.1467,40.8157,38.8189,62.0521,67.4331,2144.29
2016-10-20,27.4459,49.6753,37.4324,107.5973,109.03,810.32,148.5212,14.9695,1.22,29.3145,133.7475,72.59,25.9894,81.6452,78.1961,87.4558,130.0,796.97,112.2878,31.1696,100.6369,59.9132,35.8688,70.4648,99.7807,97.6951,75.6808,51.1919,29.1183,52.9694,123.35,49.1716,16.6893,35.231,91.3365,25.5371,74.1153,40.09,57.3006,29.0307,149.6173,39.82,61.1466,134.9024,92.1537,79.8466,39.8111,38.5359,61.908,67.464,2141.3401
2016-10-21,27.3381,49.048,37.2119,107.1708,109.03,818.99,148.1015,15.0689,1.22,29.1824,132.7937,74.0,25.9808,81.1884,78.1864,88.406,132.07,799.37,112.5991,30.9233,99.384,60.1151,36.0399,70.0263,100.0726,100.6639,75.5817,50.5966,29.5962,55.1992,127.5,49.0579,16.6425,35.083,91.1208,25.2545,73.5917,44.15,57.8027,28.1594,148.6308,40.018,61.3394,135.1813,91.9477,79.7015,39.0495,38.6731,61.5567,67.0076,2141.1599
2016-10-24,27.5842,49.1606,37.1292,107.3655,110.81,838.09,151.2105,15.1593,0.0716,29.5924,135.6016,75.06,26.2479,80.6754,78.3034,88.7291,133.28,813.11,113.6486,31.0201,99.533,60.4487,36.4078,69.4178,100.4034,100.3458,75.0322,50.2247,29.5431,56.439,127.33,49.1526,17.4236,35.3975,92.5788,25.2153,73.391,43.87,57.9133,27.6862,151.0478,40.552,62.8385,134.549,93.0546,80.4951,39.0576,39.0419,62.3223,67.232,2151.3301
2016-10-25,27.7249,49.5064,36.9271,106.8741,109.03,835.18,148.7267,15.1141,0.0714,29.3919,134.5943,75.06,26.1445,80.7636,76.821,88.14,132.29,807.67,109.6996,30.8793,99.8396,60.3872,36.3906,69.5789,100.1018,99.5948,74.2846,51.2167,29.5166,56.4297,126.51,48.3756,17.7094,35.4807,92.5098,25.333,75.8956,43.31,57.6155,27.566,145.977,40.468,62.4177,133.7028,92.5312,79.3918,38.7579,39.2134,62.4754,67.085,2143.1599
2016-10-26,27.1012,49.0801,36.7157,107.041,107.97,822.59,148.17,15.2497,1.22,28.4991,134.5854,74.95,26.3255,81.1002,75.8165,88.8431,131.04,799.07,109.1393,30.7209,100.3653,60.6769,36.3051,68.6929,100.4326,99.0558,73.0686,50.3239,29.729,56.0966,126.97,49.2474,17.7809,35.4345,92.3717,25.4271,76.2708,42.33,58.0324,27.3632,146.0461,40.448,62.8648,132.2614,93.1919,79.1208,38.5877,39.5822,62.6826,67.3712,2139.4299
2016-10-27,26.841,49.434,37.0189,107.0502,107.07,818.36,147.5191,15.2859,1.22,28.0071,134.4784,74.74,26.179,80.0824,76.3919,89.3469,129.69,795.35,108.7391,30.6242,101.364,60.7646,36.0314,68.156,100.8024,99.0293,73.0776,50.671,30.1118,55.6063,126.47,49.1716,17.4162,35.3512,91.9921,25.4899,75.5552,41.69,59.6407,27.4308,147.2102,40.802,62.0057,131.9917,92.7371,79.2853,39.325,39.8052,62.8988,67.2397,2133.04
2016-10-28,26.6628,46.3293,36.3298,107.2449,107.6,776.32,145.0439,15.0779,1.22,28.1893,133.4979,75.13,26.36,83.2081,76.2554,89.1855,131.29,795.37,109.9131,30.5626,101.0399,60.6593,36.1255,66.6973,104.0133,99.047,73.7982,48.6455,29.8447,55.3935,126.57,49.2948,17.3866,35.305,92.3717,25.0583,75.7821,41.76,58.2026,27.4233,145.2273,39.994,62.0671,130.5132,92.4111,79.5757,39.0576,39.6509,63.0429,65.5842,2126.4099
2016-10-31,26.6206,44.8655,36.0542,107.7734,107.51,789.82,145.8404,14.9152,0.071,28.162,131.8131,75.16,26.4375,83.9534,76.6065,88.083,130.99,784.54,108.5167,30.677,101.6181,60.791,36.2709,66.0798,104.13,99.4622,73.8793,48.5463,29.8892,55.4397,124.87,47.5512,17.5345,35.5362,92.4839,24.8857,75.7472,41.66,58.4749,27.6336,145.0497,39.546,62.1109,131.4245,92.4626,79.8563,38.9685,39.4622,63.0699,64.4548,2126.1499
2016-11-01,26.14,45.4044,35.8796,107.6807,106.87,785.41,144.5728,15.0147,0.0706,27.9934,130.7345,75.45,26.2652,85.34,75.1241,87.7979,129.5,783.61,106.6312,30.369,101.0486,60.5364,36.0314,65.3102,102.1256,99.1795,72.8884,49.0259,29.7023,55.3287,123.3,47.0205,17.0145,35.5732,92.0611,24.3834,75.7908,41.54,58.1515,27.4609,144.0533,38.158,60.8748,129.6577,91.6732,78.9949,38.6121,39.445,62.4214,64.7101,2111.72
2016-11-02,26.1634,45.6778,35.558,109.9708,105.89,765.56,147.7932,14.8972,0.0708,28.0025,130.7881,75.0,26.1876,84.4664,74.8412,87.3417,127.17,768.7,106.9869,30.4394,100.6281,60.2819,35.9715,65.0148,101.1916,99.3032,73.0416,48.6455,29.3105,54.9864,122.34,47.1153,16.9431,35.1755,92.0611,24.0381,75.6948,41.35,57.0879,27.3181,143.8363,37.604,60.3488,129.2392,91.7246,77.9884,38.0287,39.125,62.5565,64.5554,2097.9399
2016-11-03,25.883,44.9539,35.264,108.4317,107.17,767.03,148.1615,14.8972,1.22,27.7656,129.1608,74.14,26.1273,84.4664,74.6462,88.7291,120.0,762.13,106.8891,30.076,100.777,60.0186,35.9544,64.5316,100.9775,98.7112,73.5009,48.3066,29.2126,54.7828,122.14,47.1247,16.746,35.4345,91.9921,23.4573,75.5727,41.19,56.9688,27.5134,144.1125,37.484,59.9603,128.1698,92.2223,78.0561,37.972,39.2115,62.7186,64.7178,2088.6599
2016-11-04,25.6497,45.0746,35.9164,108.6913,106.2,755.05,147.4592,14.9604,0.0708,27.6335,127.1847,74.37,26.0153,83.9775,75.0363,87.8549,120.75,762.02,107.5384,29.7923,100.8471,59.4744,35.6635,64.8717,100.2478,98.1104,73.9873,48.6291,29.1859,54.3202,122.03,47.3427,16.6499,35.4067,91.2847,23.5437,74.2462,40.9,56.7816,27.4158,144.5959,38.112,59.6954,128.0582,91.759,77.7755,38.1422,38.5715,62.2953,64.6482,2085.1799
2016-11-07,26.0196,47.383,36.6239,111.2317,108.66,784.93,151.5617,15.3763,1.22,28.0207,128.3471,76.3,26.6616,85.6365,76.2651,89.7364,122.15,782.52,110.0643,30.7497,102.2051,61.3352,36.3222,66.1156,103.0986,99.6831,75.6177,49.6459,30.2721,55.9023,124.58,48.2429,17.5616,36.1559,92.2768,23.8419,75.5378,41.28,58.2537,27.6486,149.7653,38.642,60.9405,131.9824,94.213,79.8563,38.45,39.2634,62.8537,66.1025,2131.52
2016-11-08,26.1728,47.3026,36.5963,111.0834,108.39,787.75,151.5959,15.3672,0.0708,28.4809,130.6272,76.55,26.7133,85.9891,76.9771,89.6889,124.22,790.51,110.509,30.794,102.5467,61.4668,36.6815,66.2409,102.8457,100.8229,75.969,50.0262,30.3611,55.9486,124.34,48.404,17.5345,36.1929,93.7952,23.7785,76.3232,41.58,58.092,27.7838,150.5052,38.988,61.6646,132.8845,96.1264,80.2144,38.604,39.3845,62.8627,66.5786,2139.5601
2016-11-09,26.1304,50.3832,36.8168,108.6728,107.86,771.88,148.5298,16.244,1.22,28.9045,131.2531,75.9,27.0235,86.2697,78.2449,89.9362,123.18,785.31,112.0832,30.8028,105.4028,64.2931,36.1597,70.1516,103.3224,101.5916,74.6359,53.0604,32.5158,55.671,122.19,48.4419,17.2388,36.5814,92.527,25.4588,74.988,41.26,57.7601,28.1218,150.0021,38.012,61.6293,131.9545,97.3793,80.5628,38.7741,41.5033,64.0427,67.3122,2163.26
2016-11-10,25.4022,51.477,37.313,111.5655,104.08,742.38,143.8363,16.9582,1.22,29.6562,131.1726,73.63,26.7133,86.3899,78.2546,90.2402,120.8,762.56,114.7604,30.5812,104.7282,67.2773,35.0219,70.5659,101.6781,101.1763,74.5098,53.7052,33.8513,54.3109,115.42,47.7502,16.6991,36.6091,89.0761,26.5447,72.3962,40.45,56.4242,27.4684,152.2711,37.07,61.0553,135.8881,97.9064,79.2369,37.8262,44.6513,64.3039,67.9366,2167.48
2016-11-11,25.553,50.7531,36.8811,110.4993,103.68,739.01,143.4937,17.1932,0.0714,30.2757,133.5511,74.59,27.0235,85.4682,78.9373,92.8251,119.02,754.02,115.4897,30.6787,103.7908,67.3124,35.0989,69.9624,101.7948,100.9201,73.9243,52.8702,34.2698,54.607,114.78,48.1103,21.6766,36.4889,89.0244,25.8314,72.9372,40.08,56.9092,27.4233,149.2128,37.712,61.6823,136.1577,98.7013,79.2466,37.8262,44.7378,64.1598,66.8596,2164.45
2016-11-14,24.912,50.6486,36.0174,108.7099,102.42,719.07,140.2733,18.1514,1.22,30.6401,135.9117,72.76,27.0321,85.4281,77.1428,93.0531,115.08,736.08,113.5508,30.5635,102.1525,69.7876,35.2187,69.3769,98.4088,104.1363,70.9338,52.5229,35.0355,53.7743,113.38,47.5796,20.6097,36.3502,87.4715,25.6649,72.4311,38.81,56.1008,27.1379,146.0264,36.29,61.8324,141.607,97.5607,75.8592,37.413,46.0264,63.4933,66.5552,2164.2
2016-11-15,25.242,50.5682,36.5779,107.5416,103.66,743.24,142.5601,18.2237,1.22,30.5126,135.1516,74.02,27.3165,87.3276,77.6597,92.8439,117.2,758.49,110.6424,30.9447,101.9072,69.6559,35.4497,69.6472,99.7126,104.5427,72.303,52.6221,35.6142,54.8362,113.59,47.5038,21.238,36.2299,87.8683,25.546,72.9721,38.94,56.8156,27.6186,146.6577,36.754,62.7243,141.5605,97.794,76.043,38.3771,45.4815,64.331,67.7571,2180.3899
2016-11-16,25.9207,49.4984,36.7065,108.7748,104.08,746.49,143.7421,17.8531,1.22,30.7358,136.0368,73.31,27.2044,87.7081,78.2254,94.1933,116.34,764.48,111.4695,30.8826,101.9422,67.9356,35.2957,69.3049,101.1916,105.3291,72.8614,51.7789,34.893,55.5627,115.19,48.025,22.5785,36.7201,87.7475,25.332,72.5969,39.07,56.4157,27.904,147.4766,36.786,62.8744,140.8817,97.4743,77.6676,38.8308,44.6945,64.3039,66.922,2176.9399
2016-11-17,25.9112,49.6271,37.1108,109.7483,105.81,756.4,143.0655,18.1514,0.0706,31.2005,135.1963,75.19,25.8946,87.5219,77.9913,94.4309,117.79,771.23,114.6714,31.0422,102.1262,68.4798,35.1759,69.9985,101.6294,105.5411,73.6811,51.8367,35.5875,56.4849,115.03,48.8873,22.7657,37.2288,87.6699,25.1497,72.4922,39.88,56.7305,28.0993,146.8748,37.732,63.6515,140.2029,98.0619,78.6278,38.7579,45.3951,62.3223,66.5162,2187.1201
2016-11-18,25.9372,48.678,36.6055,109.8039,105.02,760.16,144.0247,18.0791,0.072,31.1321,134.4452,77.77,26.0067,88.3961,77.0356,93.3572,117.02,760.54,114.1378,30.9801,101.7645,68.2077,34.9963,69.0617,101.9505,106.0271,72.8974,51.1506,35.9971,56.2148,115.21,48.423,23.0047,36.8681,87.4024,24.9516,71.5584,40.08,57.2751,28.212,143.8461,37.004,64.1107,138.9754,98.5803,78.3853,38.9442,45.6804,61.7368,66.5552,2181.8999
2016-11-21,26.3307,48.5975,36.532,110.9629,105.65,780.0,147.8103,18.3774,0.072,31.0684,135.1695,76.15,25.8946,89.1894,77.2599,92.7775,121.77,769.2,114.0399,31.0067,101.447,68.5061,35.3812,69.0346,103.0792,105.5853,72.5822,51.5061,36.1128,56.6898,117.96,48.5935,22.9111,36.8959,88.222,25.0229,72.1169,40.63,57.0964,28.3472,144.2013,36.904,65.0644,139.8681,99.1074,79.2291,39.1387,45.0751,62.4844,67.4995,2198.1799
2016-11-22,26.3472,47.3991,35.0067,110.7774,105.21,785.33,151.6131,18.3503,0.0718,31.4419,136.5107,75.57,25.7568,89.5456,76.4797,92.8534,121.47,768.27,116.4947,31.4499,99.4533,68.9274,35.3898,68.4491,103.0694,105.7532,66.295,51.01,36.095,56.932,118.04,49.001,23.0762,37.0809,88.7655,24.8327,72.2216,40.33,58.126,28.9556,141.074,38.234,65.7002,141.5884,99.0469,77.5221,40.0946,45.1615,63.16,67.6478,2202.9399
2016-11-23,26.2129,48.4045,35.8153,111.0927,104.21,780.12,151.6645,18.5853,0.0716,31.4146,135.554,73.95,25.6017,89.8532,77.2014,93.3763,120.84,760.99,116.6993,31.2017,99.7444,69.2171,35.1759,61.252,101.7364,106.1508,68.2586,50.9604,36.5402,56.2614,117.69,48.6504,23.1897,37.0901,87.5922,24.904,72.1518,40.05,57.9729,29.0908,141.5771,38.628,65.4,142.7787,99.9542,77.1729,40.6942,45.1097,63.7995,67.8351,2204.72
2016-11-25,26.3449,48.6699,35.9807,111.9457,105.02,780.37,151.3818,18.8565,1.22,31.5057,135.8044,73.73,25.9291,89.8532,77.5915,93.9084,120.38,761.68,117.0194,31.4145,100.6795,69.1908,35.5266,62.2609,102.8748,106.6102,68.0244,51.4317,36.5936,56.3824,117.41,48.821,23.2366,37.2473,88.1444,25.118,72.8325,40.26,58.109,29.4513,142.2381,39.33,65.7267,142.0999,100.4553,77.7161,41.0506,45.5075,64.1598,67.9912,2213.3501
2016-11-28,26.293,47.8254,35.5948,111.9642,104.5,766.77,149.5832,18.3503,0.0712,31.1185,135.241,72.93,25.7826,89.4485,77.0746,94.0509,120.41,768.24,116.1923,31.4765,99.7973,68.7431,35.7148,60.5314,100.5688,107.6351,66.6463,51.0927,36.006,56.457,116.93,48.3377,23.2243,37.2751,88.6793,24.9991,72.4922,39.96,57.543,29.6992,138.4301,39.224,65.815,141.4489,99.9628,76.6977,41.4152,44.6081,64.1238,67.4839,2201.72
2016-11-29,26.2671,49.5386,35.5856,112.1311,104.95,762.52,150.2684,18.3412,1.22,31.9521,135.4467,72.93,25.7051,88.5094,77.1721,94.7159,120.87,770.84,115.8972,31.2992,99.224,69.2698,35.4992,60.4864,101.0164,107.4571,66.1328,51.4151,36.1484,56.9041,117.51,47.9776,23.012,37.5063,88.4636,25.3003,72.3351,39.89,57.26,29.6541,139.3673,37.914,65.7002,146.5449,100.4726,76.7656,41.2856,44.8502,64.2859,67.0391,2204.6599
2016-11-30,26.0456,48.9032,34.9792,110.7311,102.81,750.57,146.0203,19.1623,0.0708,31.6651,134.2217,72.0,25.6964,90.3065,76.2359,94.1933,118.42,758.04,115.7005,30.7585,98.183,70.3669,34.809,60.4594,99.4402,106.2016,65.7635,50.5884,36.8251,56.1309,117.0,47.4469,22.7529,37.1733,86.997,25.4747,71.9598,39.28,58.4263,29.0157,138.2229,37.88,65.2852,147.8099,100.1615,74.9907,40.4268,45.7669,63.4392,68.1317,2198.8101
2016-12-01,25.8028,47.5841,34.5473,109.09,99.51,743.65,139.4254,19.5071,1.22,31.8246,135.6792,68.46,25.3776,91.7069,75.1143,94.0224,115.1,747.92,115.7631,29.9253,98.2536,71.7888,34.6537,59.4235,97.4747,105.4892,64.7457,50.2329,37.5374,55.1436,117.22,48.1697,21.6276,35.7952,86.067,24.9357,71.4362,38.34,55.0217,29.2034,137.7494,36.376,62.1768,150.256,100.6022,73.1577,40.4025,46.995,63.6554,68.0848,2191.0801
2016-12-02,25.8995,47.8013,34.823,108.747,99.73,740.34,140.6502,19.2621,1.22,31.3326,135.9921,68.41,25.2053,91.4722,75.4069,93.6043,115.4,750.5,116.1208,30.2799,98.7652,71.622,34.8177,60.9908,98.3699,105.2844,64.8628,50.5388,37.2436,55.1902,120.81,47.989,21.8275,35.6102,87.4315,25.0705,71.9075,38.62,56.4625,29.0006,139.9986,36.294,62.4505,150.0599,100.5331,73.4389,40.3539,46.3377,63.8446,67.9287,2191.95
2016-12-05,25.7133,48.9515,35.31,109.1456,101.95,759.36,142.2861,19.8156,1.22,31.287,135.706,70.8,25.4465,91.6745,75.2021,94.9916,117.43,762.52,115.9509,30.4837,98.7476,73.0791,35.042,60.5855,100.7537,106.2194,64.5565,49.8113,37.4751,56.0937,119.16,49.311,22.674,36.0449,87.5271,25.0387,72.4224,38.99,56.9084,29.0157,139.4758,37.36,62.2651,147.1657,100.7145,74.981,40.3053,47.0036,62.9979,68.2721,2204.71
